company_id,company_name,sector,financial_year,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_flow,capex,dividend_paid,share_buyback,debt_change,capital_allocation_label
DLF,DLF Ltd,Real Estate,Mar 2016,2957.0,-818.0,-1929.0,2139.0,818.0,356.85,0,,Capital Intensive
DLF,DLF Ltd,Real Estate,Mar 2017,-898.0,872.0,787.0,-26.0,872.0,354.0,0,,Distress
DLF,DLF Ltd,Real Estate,Mar 2018,270.0,-2102.0,-232.0,-1832.0,2102.0,358.16,0,,Capital Intensive
DLF,DLF Ltd,Real Estate,Mar 2019,2043.0,3.0,875.0,2046.0,3.0,433.62,0,,Cash Accumulator
DLF,DLF Ltd,Real Estate,Mar 2020,356.0,6508.0,-9522.0,6864.0,6508.0,501.5,0,,Capital Intensive
DLF,DLF Ltd,Real Estate,Mar 2021,1460.0,150.0,-2184.0,1610.0,150.0,487.35,0,,Shareholder Returns
DLF,DLF Ltd,Real Estate,Mar 2022,2832.0,267.0,-3828.0,3099.0,267.0,735.0,0,,Shareholder Returns
DLF,DLF Ltd,Real Estate,Mar 2023,2375.0,-461.0,-2013.0,1914.0,461.0,996.66,0,,Capital Intensive
DLF,DLF Ltd,Real Estate,Mar 2024,2539.0,-1529.0,177.0,1010.0,1529.0,1225.8,0,,Capital Intensive
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2013,127.0,-231.0,118.0,-104.0,231.0,0.0,0,,Balanced
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2014,198.0,-270.0,65.0,-72.0,270.0,0.0,0,,Balanced
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2015,222.0,-474.0,234.0,-252.0,474.0,0.0,0,,Balanced
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2016,433.0,-633.0,196.0,-200.0,633.0,0.0,0,,Balanced
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2017,455.0,-2482.0,2025.0,-2027.0,2482.0,0.0,0,,Capital Intensive
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2018,730.0,464.0,-1159.0,1194.0,464.0,0.0,0,,Cash Accumulator
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2019,807.0,-958.0,209.0,-151.0,958.0,0.0,0,,Balanced
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2020,1280.0,-4657.0,3357.0,-3377.0,4657.0,0.0,0,,Capital Intensive
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2021,1375.0,-1110.0,-180.0,265.0,1110.0,0.0,0,,Reinvestor
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2022,1372.0,-1289.0,-179.0,83.0,1289.0,0.0,0,,Reinvestor
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2023,2630.0,-2313.0,-205.0,317.0,2313.0,0.0,0,,Reinvestor
DMART,Avenue Supermarts Ltd,Consumer Discretionary,Mar 2024,2746.0,-2468.0,-148.0,278.0,2468.0,0.0,0,,Reinvestor
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2013,1378.0,-1437.0,-157.0,-59.0,1437.0,259.59,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2014,1970.0,-1604.0,-24.0,366.0,1604.0,314.08,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2015,2524.0,-2370.0,-433.0,154.0,2370.0,350.4,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2016,3263.0,-1610.0,-1700.0,1653.0,1610.0,340.96,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2017,2144.0,-1890.0,-369.0,254.0,1890.0,335.92,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2018,1803.0,-1483.0,-444.0,320.0,1483.0,331.45,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2019,2870.0,-769.0,-2133.0,2101.0,769.0,331.5,0,,Shareholder Returns
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2020,2984.0,-495.0,-2516.0,2489.0,495.0,425.46,0,,Shareholder Returns
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2021,3570.0,-2255.0,-30.0,1315.0,2255.0,409.92,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2022,2811.0,-2565.0,-242.0,246.0,2565.0,501.86,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2023,5888.0,-4109.0,-2686.0,1779.0,4109.0,676.05,0,,Capital Intensive
DRREDDY,Dr Reddys Laboratories Ltd,Healthcare,Mar 2024,4543.0,-4034.0,-376.0,509.0,4034.0,669.36,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Dec 2012,496.0,-773.0,-111.0,-277.0,773.0,80.75,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Dec 2013,716.0,-790.0,-47.0,-74.0,790.0,110.25,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Dec 2014,1047.0,-1214.0,-162.0,-167.0,1214.0,154.44,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2016,1463.0,-1001.0,-466.0,462.0,1001.0,267.6,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2017,1708.0,-1744.0,25.0,-36.0,1744.0,266.72,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2018,2482.0,-2145.0,-262.0,337.0,2145.0,294.0,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2019,1575.0,-660.0,-292.0,915.0,660.0,330.45,0,,Shareholder Returns
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2020,1694.0,-1508.0,-858.0,186.0,1508.0,347.13,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2021,1691.0,-1625.0,-15.0,66.0,1625.0,457.98,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2022,1527.0,-983.0,-593.0,544.0,983.0,570.18,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2023,2823.0,-2397.0,-417.0,426.0,2397.0,1019.9,0,,Capital Intensive
EICHERMOT,Eicher Motors Ltd,Consumer Discretionary,Mar 2024,3724.0,-2834.0,-844.0,890.0,2834.0,1400.35,0,,Capital Intensive
GAIL,GAIL (India) Ltd,Energy,Mar 2013,6603.0,-8626.0,3642.0,-2023.0,8626.0,1222.76,0,,Capital Intensive
GAIL,GAIL (India) Ltd,Energy,Mar 2014,4615.0,-4466.0,-3.0,149.0,4466.0,1340.08,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2015,4214.0,-2809.0,-3058.0,1405.0,2809.0,758.4,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2016,3960.0,-904.0,-3028.0,3056.0,904.0,693.38,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2017,6024.0,-334.0,-5275.0,5690.0,334.0,1889.44,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2018,8769.0,-2660.0,-5252.0,6109.0,2660.0,2066.15,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2019,7984.0,-5701.0,-3364.0,2283.0,5701.0,1638.25,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2020,8345.0,-8299.0,281.0,46.0,8299.0,2949.65,0,,Capital Intensive
GAIL,GAIL (India) Ltd,Energy,Mar 2021,8993.0,-4640.0,-3471.0,4353.0,4640.0,2211.48,0,,Capital Intensive
GAIL,GAIL (India) Ltd,Energy,Mar 2022,9420.0,-5490.0,-3917.0,3930.0,5490.0,4429.44,0,,Shareholder Returns
GAIL,GAIL (India) Ltd,Energy,Mar 2023,3205.0,-7453.0,2972.0,-4248.0,7453.0,3301.64,0,,Balanced
GAIL,GAIL (India) Ltd,Energy,Mar 2024,12586.0,-8226.0,-3457.0,4360.0,8226.0,3664.11,0,,Shareholder Returns
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2013,820.0,-865.0,282.0,-45.0,865.0,185.9,0,,Capital Intensive
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2014,1116.0,-494.0,-620.0,622.0,494.0,196.56,0,,Shareholder Returns
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2015,1027.0,-1236.0,-12.0,-209.0,1236.0,204.96,0,,Capital Intensive
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2016,847.0,-622.0,-202.0,225.0,622.0,199.44,0,,Shareholder Returns
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2017,1860.0,-2243.0,665.0,-383.0,2243.0,510.12,0,,Capital Intensive
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2018,1723.0,-336.0,-1384.0,1387.0,336.0,686.28,0,,Shareholder Returns
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2019,1729.0,274.0,-2039.0,2003.0,274.0,1030.48,0,,Shareholder Returns
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2020,1588.0,-552.0,-1295.0,1036.0,552.0,823.35,0,,Shareholder Returns
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2021,2030.0,-292.0,-1816.0,1738.0,292.0,0.0,0,,Reinvestor
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2022,1451.0,-844.0,-380.0,607.0,844.0,0.0,0,,Reinvestor
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2023,2151.0,-1754.0,-794.0,397.0,1754.0,0.0,0,,Capital Intensive
GODREJCP,Godrej Consumer Products Ltd,Consumer Staples,Mar 2024,2070.0,-3435.0,1406.0,-1365.0,3435.0,0.0,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2013,4242.0,-5687.0,1348.0,-1445.0,5687.0,302.24,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2014,3549.0,-2336.0,-1046.0,1213.0,2336.0,265.86,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2015,4594.0,-2359.0,-2278.0,2235.0,2359.0,232.38,0,,Shareholder Returns
GRASIM,Grasim Industries Ltd,Industrials,Mar 2016,5868.0,-4515.0,-1365.0,1353.0,4515.0,310.95,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2017,7288.0,-3509.0,-3799.0,3779.0,3509.0,339.68,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2018,-4140.0,1546.0,3449.0,-2594.0,1546.0,553.2,0,,Distress
GRASIM,Grasim Industries Ltd,Industrials,Mar 2019,-1659.0,-2212.0,4158.0,-3871.0,2212.0,741.15,0,,Distress
GRASIM,Grasim Industries Ltd,Industrials,Mar 2020,16620.0,-11364.0,-3418.0,5256.0,11364.0,398.34,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2021,15075.0,-7146.0,-8003.0,7929.0,7146.0,978.18,0,,Capital Intensive
GRASIM,Grasim Industries Ltd,Industrials,Mar 2022,7038.0,-1053.0,-6733.0,5985.0,1053.0,1008.54,0,,Shareholder Returns
GRASIM,Grasim Industries Ltd,Industrials,Mar 2023,-12685.0,-13712.0,26469.0,-26397.0,13712.0,1107.8,0,,Distress
GRASIM,Grasim Industries Ltd,Industrials,Mar 2024,-10719.0,-23114.0,33908.0,-33833.0,23114.0,1191.12,0,,Distress
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2017,-423.0,3021.0,-164.0,2598.0,3021.0,810.96,0,,Capital Intensive
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2018,-734.0,594.0,-2540.0,-140.0,594.0,1072.98,0,,Shareholder Returns
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2019,-7694.0,5292.0,2321.0,-2402.0,5292.0,656.88,0,,Distress
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2020,1537.0,-1334.0,64.0,203.0,1334.0,1108.38,0,,Balanced
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2021,15124.0,-1190.0,-7070.0,13934.0,1190.0,1004.09,0,,Shareholder Returns
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2022,10180.0,-12789.0,-1464.0,-2609.0,12789.0,1322.36,0,,Capital Intensive
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2023,8836.0,-5734.0,-1731.0,3102.0,5734.0,1859.52,0,,Capital Intensive
HAL,Hindustan Aeronautics Ltd,Industrials,Mar 2024,8226.0,-6412.0,-1999.0,1814.0,6412.0,2354.45,0,,Capital Intensive
HAVELLS,Havells India Ltd,Industrials,Mar 2013,638.0,-144.0,-252.0,494.0,144.0,92.96,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2014,868.0,-376.0,-310.0,492.0,376.0,187.32,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2015,963.0,-485.0,-754.0,478.0,485.0,188.65,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2016,513.0,-121.0,-621.0,392.0,121.0,377.0,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2017,767.0,-220.0,-98.0,547.0,220.0,217.36,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2018,1100.0,-946.0,-409.0,154.0,946.0,26.44,0,,Capital Intensive
HAVELLS,Havells India Ltd,Industrials,Mar 2019,501.0,185.0,-318.0,686.0,185.0,283.68,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2020,827.0,-548.0,-716.0,279.0,548.0,249.9,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2021,660.0,-763.0,190.0,-103.0,763.0,407.16,0,,Balanced
HAVELLS,Havells India Ltd,Industrials,Mar 2022,1728.0,-759.0,-547.0,969.0,759.0,466.44,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2023,565.0,31.0,-907.0,596.0,31.0,471.68,0,,Shareholder Returns
HAVELLS,Havells India Ltd,Industrials,Mar 2024,1953.0,-1618.0,-534.0,335.0,1618.0,559.24,0,,Capital Intensive
HCLTECH,HCL Technologies Ltd,Information Technology,Jun 2013,4492.0,-2361.0,-2086.0,2131.0,2361.0,848.4,0,,Capital Intensive
HCLTECH,HCL Technologies Ltd,Information Technology,Jun 2014,6457.0,-4842.0,-1308.0,1615.0,4842.0,718.08,0,,Capital Intensive
HCLTECH,HCL Technologies Ltd,Information Technology,Jun 2015,5539.0,-2088.0,-3140.0,3451.0,2088.0,4258.36,0,,Shareholder Returns
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2016,3823.0,-2208.0,-2237.0,1615.0,2208.0,0.0,0,,Reinvestor
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2017,8995.0,-3890.0,-4517.0,5105.0,3890.0,3442.4,0,,Capital Intensive
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2018,8328.0,-2236.0,-5714.0,6092.0,2236.0,1657.18,0,,Shareholder Returns
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2019,8971.0,-3256.0,-1471.0,5715.0,3256.0,1113.2,0,,Shareholder Returns
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2020,13359.0,-12332.0,-3168.0,1027.0,12332.0,2764.25,0,,Capital Intensive
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2021,19618.0,-5665.0,-11192.0,13953.0,5665.0,2680.56,0,,Shareholder Returns
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2022,16900.0,1597.0,-14508.0,18497.0,1597.0,11359.32,0,,Shareholder Returns
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2023,18009.0,-3573.0,-15881.0,14436.0,3573.0,13063.6,0,,Shareholder Returns
HCLTECH,HCL Technologies Ltd,Information Technology,Mar 2024,22448.0,-6608.0,-15464.0,15840.0,6608.0,14139.0,0,,Shareholder Returns
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2013,-5847.0,-902.0,13105.0,-6749.0,902.0,1311.57,0,,Distress
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2014,4211.0,-1099.0,9270.0,3112.0,1099.0,1665.92,0,,Balanced
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2015,-21281.0,-800.0,18694.0,-22081.0,800.0,2033.57,0,,Distress
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2016,-34435.0,-837.0,37815.0,-35272.0,837.0,2435.99,0,,Distress
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2017,17282.0,-1146.0,-5893.0,16136.0,1146.0,2757.06,0,,Shareholder Returns
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2018,17214.0,-842.0,57378.0,16372.0,842.0,3340.98,0,,Balanced
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2019,-62872.0,-1503.0,23131.0,-64375.0,1503.0,4040.28,0,,Distress
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2020,-16869.0,-1403.0,24394.0,-18272.0,1403.0,1364.8,0,,Distress
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2021,42476.0,-1823.0,-7321.0,40653.0,1823.0,3504.27,0,,Shareholder Returns
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2022,-11960.0,-2051.0,48124.0,-14011.0,2051.0,8774.73,0,,Distress
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2023,20814.0,-2992.0,23941.0,17822.0,2992.0,10614.27,0,,Balanced
HDFCBANK,HDFC Bank Ltd,Financials,Mar 2024,19069.0,16600.0,-3983.0,35669.0,16600.0,15052.58,0,,Shareholder Returns
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2013,,,,,,0.0,0,,Mixed Strategy
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2014,,,,,,101.5,0,,Mixed Strategy
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2015,4459.0,-3514.0,-168.0,945.0,3514.0,141.48,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2016,5687.0,-3962.0,-212.0,1725.0,3962.0,179.74,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2017,6230.0,-5177.0,-236.0,1053.0,5177.0,221.75,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2018,6739.0,-4421.0,-196.0,2318.0,4421.0,276.75,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2019,9868.0,-10182.0,-337.0,-314.0,10182.0,332.28,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2020,7388.0,-7789.0,38.0,-401.0,7789.0,0.0,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2021,9703.0,-8952.0,678.0,751.0,8952.0,408.3,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2022,5943.0,-801.0,-238.0,5142.0,801.0,358.29,0,,Shareholder Returns
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2023,6883.0,-10071.0,1985.0,-3188.0,10071.0,410.4,0,,Capital Intensive
HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Mar 2024,10721.0,-13614.0,-403.0,-2893.0,13614.0,424.98,0,,Capital Intensive
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2014,2963.0,-1616.0,-1414.0,1347.0,1616.0,1303.24,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2015,2186.0,31.0,-2131.0,2217.0,31.0,1205.64,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2016,3722.0,-2300.0,-1475.0,1422.0,2300.0,1431.52,0,,Capital Intensive
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2017,4007.0,-1972.0,-2036.0,2035.0,1972.0,1666.62,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2018,4017.0,-1858.0,-2102.0,2159.0,1858.0,1898.22,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2019,1032.0,1298.0,-2252.0,2330.0,1298.0,1733.0,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2020,5518.0,-2819.0,-2602.0,2699.0,2819.0,1792.91,0,,Capital Intensive
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2021,4110.0,-2289.0,-1852.0,1821.0,2289.0,2113.92,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2022,2104.0,-222.0,-1975.0,1882.0,222.0,1909.78,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2023,2614.0,-421.0,-2147.0,2193.0,421.0,1988.0,0,,Shareholder Returns
HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Mar 2024,4923.0,-1828.0,-2717.0,3095.0,1828.0,2806.5,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2013,2977.0,-13801.0,10278.0,-10824.0,13801.0,180.42,0,,Capital Intensive
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2014,7956.0,-8095.0,1493.0,-139.0,8095.0,197.55,0,,Capital Intensive
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2015,7143.0,-3873.0,-2437.0,3270.0,3873.0,62.16,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2016,11688.0,-3220.0,-8862.0,8468.0,3220.0,575.64,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2017,12687.0,-2876.0,-5552.0,9811.0,2876.0,244.66,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2018,10898.0,5333.0,-16412.0,16231.0,5333.0,243.32,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2019,11977.0,-5456.0,-5466.0,6521.0,5456.0,274.75,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2020,12745.0,-7227.0,6656.0,5518.0,7227.0,226.02,0,,Balanced
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2021,17232.0,-25280.0,-4882.0,-8048.0,25280.0,661.77,0,,Capital Intensive
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2022,16838.0,-6773.0,-6765.0,10065.0,6773.0,823.8,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2023,19208.0,-7559.0,-10450.0,11649.0,7559.0,706.79,0,,Shareholder Returns
HINDALCO,Hindalco Industries Ltd,Materials,Mar 2024,24056.0,-14267.0,-10817.0,9789.0,14267.0,812.4,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2013,3605.0,63.0,-4147.0,3668.0,63.0,3992.56,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2014,3818.0,-475.0,-2960.0,3343.0,475.0,2808.76,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2015,3292.0,138.0,-3462.0,3430.0,138.0,3238.24,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2016,4171.0,-282.0,-3864.0,3889.0,282.0,3445.33,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2017,5185.0,-1173.0,-4214.0,4012.0,1173.0,3681.8,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2018,6059.0,-1063.0,-4975.0,4996.0,1063.0,4338.41,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2019,5800.0,-438.0,-5390.0,5362.0,438.0,4726.8,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2020,7623.0,1791.0,-6819.0,9414.0,1791.0,5404.8,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2021,9163.0,-1228.0,-9309.0,7935.0,1228.0,9518.81,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2022,9048.0,-1728.0,-8015.0,7320.0,1728.0,8002.8,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2023,9991.0,-1484.0,-8953.0,8507.0,1484.0,9230.13,0,,Shareholder Returns
HINDUNILVR,"Hindustan Unilever Ltd
",Consumer Staples,Mar 2024,15469.0,-5324.0,-10034.0,10145.0,5324.0,9870.72,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2013,17494.0,-18563.0,9283.0,-1069.0,18563.0,2431.2,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2014,6765.0,-15750.0,7872.0,-8985.0,15750.0,2802.48,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2015,-12273.0,-13175.0,24827.0,-25448.0,13175.0,3106.08,0,,Distress
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2016,23645.0,-12060.0,5814.0,11585.0,12060.0,3168.83,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2017,52636.0,-1711.0,-35470.0,50925.0,1711.0,1587.6,0,,Shareholder Returns
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2018,19383.0,-50551.0,39676.0,-31168.0,50551.0,1092.0,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2019,48671.0,-30282.0,-19997.0,18389.0,30282.0,853.35,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2020,79565.0,-42095.0,2992.0,37470.0,42095.0,0.0,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2021,138015.0,-63631.0,-54667.0,74384.0,63631.0,1629.12,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2022,58111.0,-39448.0,17451.0,18663.0,39448.0,3715.32,0,,Capital Intensive
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2023,-3771.0,-67689.0,24791.0,-71460.0,67689.0,5673.76,0,,Distress
ICICIBANK,ICICI Bank Ltd,Financials,Mar 2024,157284.0,-144737.0,13765.0,12547.0,144737.0,7372.96,0,,Capital Intensive
ICICIGI,ICICI Lombard General Insurance Company Ltd,Financials,Mar 2013,984.0,-962.0,102.0,22.0,962.0,0.0,0,,Capital Intensive
ICICIGI,ICICI Lombard General Insurance Company Ltd,Financials,Mar 2014,595.0,-706.0,4.0,-111.0,706.0,0.0,0,,Capital Intensive
ICICIGI,ICICI Lombard General Insurance Company Ltd,Financials,Mar 2015,-98.0,171.0,-93.0,73.0,171.0,87.75,0,,Shareholder Returns
